"","x"
"77764",841.4842
"77765",6.3362
"77766",372.6681
"77767",183.4604
"77768",49.3086
"77769",171.6693
"77770",37.4364
"77771",44.4464
"77772",128.8635
"77773",100
"77774",31.8423
"77775",57.9107
"77776",50.6381
"77777",0.76015
"77778",54.668
"77779",156.6238
"77780",235.8729
"77781",109.35545
"77782",425.1497
"77783",383.9909
"77784",153.5448
"77785",207.5029
"77786",232.7966
"77787",313.726
"77788",0
"77789",0.3003
"77790",2.145
"77791",0
"77792",0
"77793",0
"77794",0.8787
"77795",0.1193
"77796",1551.46545
"77797",1726.3172
"77798",1107.1933
"77799",1323.563
"77800",1504.7836
"77801",1424.8865
"77802",1512.72925
"77803",693.91825
"77804",484.0456
"77805",1672.1949
"77806",1517.0557
"77807",1313.7725
"77808",1481.401
"77809",1136.77565
"77810",1818.9481
"77811",6.3461
"77812",1296.3127
"77813",795.6204
"77814",446.729
"77815",6.11465
"77816",407.5459
"77817",346.5749
"77818",27.7296
"77819",67.45025
"77820",65.76255
"77821",165.5702
"77822",90.4406
"77823",13.9944
"77824",5.70065
"77825",0.0607
"77826",0
"77827",141.33625
"77828",90.9249
"77829",187.27125
"77830",316.8462
"77831",688.7264
"77832",144.3763
"77833",122.07715
"77834",54.9118
"77835",144.0485
"77836",137.1429
"77837",515.2832
"77838",253.58725
"77839",131.8021
"77840",0.768
"77841",283.4819
"77842",15.4536
"77843",56.6751
"77844",181.9534
"77845",22.9607
"77846",185.9341
"77847",48.9625
"77848",132.99555
"77849",140.2736
"77850",139.5601
"77851",29.33405
"77852",0.9168
"77853",21.25585
"77854",88.14695
"77855",32.83815
"77856",14.123
"77857",38.742
"77858",31.7821
"77859",24.4426
"77860",35.19175
"77861",38.212
"77862",15.44065
"77863",42.5057
"77864",51.5884
"77865",212.65065
"77866",24.4459
"77867",0.2921
"77868",21.6704
"77869",436.6573
"77870",255.8372
"77871",256.9061
"77872",179.2579
"77873",220.2097
"77874",266.7904
"77875",237.81165
"77876",339.8517
"77877",2.7819
"77878",421.8916
"77879",270.701
"77880",345.7672
"77881",550.6276
"77882",391.2505
"77883",184.1419
"77884",320.3288
"77885",218.68315
"77886",403.7523
"77887",406.1906
"77888",834.9515
"77889",2.2419
"77890",286.6599
"77891",216.7944
"77892",177.58435
"77893",59.3535
"77894",219.25425
"77895",232.0242
"77896",140.131
"77897",195.2547
"77898",143.3614
"77899",214.444
"77900",338.6574
"77901",1.8705
"77902",162.9797
"77903",2584.323
"77904",523.12615
"77905",464.8649
"77906",560.3345
"77907",1172.1933
"77908",2559.18605
"77909",638.2493
"77910",694.7977
"77911",251.2582
"77912",545.853
"77913",6.14625
"77914",1426.73715
"77915",844.8187
"77916",1812.0955
"77917",1732.8603
"77918",1017.42075
"77919",1812.9909
"77920",855.8869
"77921",1901.2594
"77922",448.3296
"77923",951.80705
"77924",1242.468
"77925",1720.0652
"77926",1126.30515
"77927",20.9496
"77928",1304.5933
"77929",865.5624
"77930",945.22125
"77931",982.5123
"77932",813.9086
"77933",1019.9867
"77934",1689.2363
"77935",847.5949
"77936",1362.0876
"77937",1051.8599
"77938",489.2086
"77939",688.9423
"77940",4.7725
"77941",1012.9049
"77942",756.1785
"77943",51.8118
"77944",13.7572
"77945",19.33975
"77946",15.8046
"77947",217.2899
"77948",18.5996
"77949",30.5587
"77950",173.5922
"77951",44.8004
"77952",151.4209
"77953",253.1086
"77954",11.0497
"77955",0
"77956",5.3199
"77957",0.50225
"77958",0.9948
"77959",8.21755
"77960",0
"77961",0.2715
"77962",4.0708
"77963",0.03605
"77964",0.2955
"77965",0
"77966",0
"77967",0
"77968",2.1279
"77969",0.6031
"77970",0.64935
"77971",0
"77972",0
"77973",0
"77974",0
"77975",0
"77976",0
"77977",0
"77978",0
"77979",470.0075
"77980",262.6263
"77981",2.5441
"77982",22.0763
"77983",30.0653
"77984",781.6663
"77985",1125.9843
"77986",2120.68765
"77987",0.8187
"77988",3.5394
"77989",5.84955
"77990",0.8032
"77991",47.7521
"77992",146.7467
"77993",0.3706
"77994",75.46805
"77995",3.64005
"77996",2.4623
"77997",5.0573
"77998",2.9913
"77999",23.4763
"78000",102.6464
"78001",90.799
"78002",663.77185
"78003",124.3144
"78004",129.751
"78005",178.9302
"78006",40.2466
"78007",2.86915
"78008",69.526
"78009",21.1082
"78010",0.7846
"78011",12.42875
"78012",216.6065
"78013",3.4788
"78014",34.2075
"78015",9.0032
"78016",7.3788
"78017",8.1455
"78018",5.46965
"78019",0.0477
"78020",1163.6841
"78021",2691.7077
"78022",1483.7838
"78023",2567.9742
"78024",1533.5015
"78025",994.77565
"78026",611.4553
"78027",1388.2353
"78028",1035.79255
"78029",6.96705
"78030",4.1496
"78031",3.533
"78032",0.7054
"78033",64.115
"78034",22.76985
"78035",5.53265
"78036",0
"78037",0.5013
"78038",1.5451
"78039",4.5489
"78040",4.5841
"78041",26.6087
"78042",46.5291
"78043",5.7222
"78044",0.10645
"78045",30.10005
"78046",136.2303
"78047",758.78525
"78048",113.6878
"78049",124.8964
"78050",288.6525
"78051",129.3952
"78052",247.3022
"78053",445.15085
"78054",6.4467
"78055",39.7149
"78056",100.6664
"78057",197.0214
"78058",344.12415
"78059",25.9447
"78060",148.4263
"78061",103.9057
"78062",18.0343
"78063",266.2342
"78064",57.8778
"78065",227.499
"78066",149.8075
"78067",171.87445
"78068",524.5724
"78069",705.4433
"78070",1.67575
"78071",814.447
"78072",78.9377
"78073",470.5792
"78074",271.94015
"78075",6349.7459
"78076",69.8439
"78077",52.3164
"78078",413.3333
"78079",21.7549
"78080",18.87135
"78081",721.2222
"78082",340.42585
"78083",125.9843
"78084",288.6542
"78085",93.64455
"78086",0.62255
"78087",804.9661
"78088",1810.6492
"78089",1770.1307
"78090",1963.57055
"78091",90.5634
"78092",0.84745
"78093",10.8692
"78094",7.34
"78095",26.6473
"78096",20.1393
"78097",11.17395
"78098",71.3999
"78099",69.4811
"78100",33.3698
"78101",61.4102
"78102",12.3894
"78103",109.9647
"78104",29.9913
"78105",429.0923
"78106",2.9224
"78107",140.8578
"78108",31.96185
"78109",14.0721
"78110",19.6367
"78111",41.1276
"78112",7.45945
"78113",180.4054
"78114",32.1082
"78115",14.9961
"78116",7.5114
"78117",20.6693
"78118",5.2031
"78119",7.563
"78120",9.5121
"78121",3.2582
"78122",32.4316
"78123",7.5988
"78124",0.0608
"78125",4.4339
"78126",8.1264
"78127",0
"78128",1415.074
"78129",1026.5458
"78130",735.1351
"78131",711.0656
"78132",1155.6938
"78133",1013.1261
"78134",692.5859
"78135",950.0871
"78136",933.60415
"78137",1027.9663
"78138",1006.35
"78139",941.989
"78140",13.5763
"78141",75.0916
"78142",87.2456
"78143",156.3688
"78144",178.4008
"78145",228.9005
"78146",68.0296
"78147",447.0426
"78148",159.70035
"78149",1.6658
"78150",465.10165
"78151",158.54535
"78152",31.4077
"78153",148.2157
"78154",64.33515
"78155",136.1684
"78156",140.5086
"78157",196.3074
"78158",118.6814
"78159",1.8604
"78160",31.2134
"78161",6.3869
"78162",0.3237
"78163",0
"78164",0
"78165",0
"78166",0.0486
"78167",482.134
"78168",371.8581
"78169",10373.8667
"78170",673.8473
"78171",4423.978
"78172",8283.0809
"78173",1206.5491
"78174",3617.33305
"78175",9751.0675
"78176",4951.1573
"78177",7556.7913
"78178",3253.5839
"78179",2069.11305
"78180",42.48525
"78181",3495.4539
"78182",119.898
"78183",700.6803
"78184",291.3427
"78185",147.2347
"78186",701.2418
"78187",369.14685
"78188",976.3656
"78189",397.35865
"78190",528.8104
"78191",266.255
"78192",101.702
"78193",362.7478
"78194",309.2155
"78195",3.439
"78196",338.4112
"78197",71.3318
"78198",237.2803
"78199",637.9619
"78200",202.1193
"78201",782.3556
"78202",99.5387
"78203",913.5483
"78204",125.7284
"78205",60.3702
"78206",790.4005
"78207",777.9434
"78208",3.9145
"78209",695.7561
"78210",843.8588
"78211",808.17515
"78212",435.9305
"78213",801.614
"78214",898.961
"78215",1026.2145
"78216",980.2881
"78217",581.9838
"78218",732.0119
"78219",747.5348
"78220",861.11375
"78221",8.8646
"78222",835.6659
"78223",289.987
"78224",206.4516
"78225",197.1297
"78226",262.87505
"78227",5.48085
"78228",525.6366
"78229",0
"78230",0
"78231",679.2302
"78232",1562.8931
"78233",773.04225
"78234",985.0073
"78235",1666.4362
"78236",669.53345
"78237",1240.2486
"78238",896.8916
"78239",947.6952
"78240",971.2191
"78241",3068.7894
"78242",8.9564
"78243",813.0911
"78244",2.67995
"78245",3.3651
"78246",3.6419
"78247",13.2934
"78248",4.8934
"78249",117.3098
"78250",31.4183
"78251",8.6886
"78252",3.9982
"78253",0.573
"78254",503.8539
"78255",703.7461
"78256",560.1419
"78257",477.8687
"78258",581.7994
"78259",1176.435
"78260",453.2404
"78261",462.2311
"78262",712.9739
"78263",664.9471
"78264",594.5062
"78265",753.96115
"78266",4.2789
"78267",599.2242
"78268",10.9235
"78269",577.167
"78270",250.22975
"78271",2323.7324
"78272",384.2375
"78273",409.9753
"78274",393.5843
"78275",116.9071
"78276",26.4205
"78277",221.78895
"78278",490.13415
"78279",379.7468
"78280",128.0089
"78281",1631.49805
"78282",6.611
"78283",5346.5732
"78284",859.3884
"78285",631.4017
"78286",1111.0601
"78287",1323.1423
"78288",388.1001
"78289",766.9463
"78290",1192.6086
"78291",682.7407
"78292",704.4364
"78293",910.79205
"78294",879.1835
"78295",1467.68475
"78296",1097.4749
"78297",393.8398
"78298",995.0331
"78299",2.4846
"78300",746.9568
"78301",258.7111
"78302",449.60785
"78303",926.8115
"78304",713.5812
"78305",1800.01385
"78306",1218.8568
"78307",406.6643
"78308",536.9676
"78309",97.3742
"78310",632.3077
"78311",444.4746
"78312",434.6825
"78313",687.1812
"78314",2.2452
"78315",325.2898
"78316",5.5951
"78317",359.37835
"78318",19.55225
"78319",223.984
"78320",10.1824
"78321",125.7647
"78322",114.8584
"78323",143.3747
"78324",88.9017
"78325",9.27515
"78326",19.2395
"78327",37.9607
"78328",62.6826
"78329",41.7236
"78330",23.5618
"78331",0.151
"78332",235.2467
"78333",127.9476
"78334",687.547
"78335",2102.2237
"78336",403.8623
"78337",2634.1116
"78338",673.5585
"78339",815.0114
"78340",1577.0568
"78341",1524.0583
"78342",1908.77
"78343",1325.75395
"78344",15.76075
"78345",0
"78346",0
"78347",546.0448
"78348",0
"78349",0
"78350",34.66765
"78351",396.94215
"78352",0.2715
"78353",0.60715
"78354",0
"78355",0.1478
"78356",0.4515
"78357",193.141
"78358",290
"78359",0
"78360",0
"78361",118.3617
"78362",428.05455
"78363",2.09865
"78364",1725.4278
"78365",0
"78366",1.0867
"78367",115.2043
"78368",4310.5626
"78369",1715.6885
"78370",2023.14215
"78371",721.5554
"78372",1956.3343
"78373",2033.39955
"78374",2341.1676
"78375",1582.9125
"78376",1294.1386
"78377",7261.22605
"78378",7.8118
"78379",0
"78380",0
"78381",1.0962
"78382",0.7955
"78383",0.6042
"78384",0
"78385",0
"78386",0
"78387",0
"78388",0
"78389",0
"78390",0
"78391",0
"78392",0
"78393",5.0847
"78394",16.6604
"78395",8.5501
"78396",5.2887
"78397",24.4713
"78398",8.3551
"78399",33.27895
"78400",6.0469
"78401",10.77365
"78402",23.0608
"78403",21.7214
"78404",7.4557
"78405",13.94455
"78406",5.29835
"78407",8.8917
"78408",83.4984
"78409",4.1509
"78410",1.96075
"78411",6.8234
"78412",6.9016
"78413",4.48985
"78414",23.622
"78415",2424.0555
"78416",0.3035
"78417",0.7756
"78418",42.7738
"78419",187.4582
"78420",230.4653
"78421",33.2109
"78422",69.4053
"78423",165.6258
"78424",41.32025
"78425",0.28215
"78426",0
"78427",0.4392
"78428",297.86765
"78429",0.71
"78430",24.6008
"78431",0
"78432",119.50215
"78433",1.30715
"78434",0
"78435",1.9937
"78436",0.9775
"78437",1.1142
"78438",0.2715
"78439",0
"78440",0
"78441",0.0149
"78442",11.7381
"78443",185.5443
"78444",10.2041
"78445",58.7838
"78446",64.3875
"78447",31.4788
"78448",9.4872
"78449",97.0539
"78450",42.4564
"78451",108.0508
"78452",205.0875
"78453",15.8463
"78454",0.1273
"78455",3914.0379
"78456",2070.84515
"78457",1628.7844
"78458",2398.1912
"78459",1772.2096
"78460",1713.0594
"78461",1164.2276
"78462",2232.22355
"78463",1525.01355
"78464",1801.8553
"78465",2553.0048
"78466",1795.50035
"78467",13.3383
"78468",28108.4773
"78469",784.4234
"78470",12576.9067
"78471",20643.5134
"78472",11218.7972
"78473",14931.2205
"78474",350.496
"78475",7944.3997
"78476",588.4738
"78477",653.7675
"78478",1462.2371
"78479",1471.9076
"78480",326.4973
"78481",897.7749
"78482",1122.5864
"78483",1689.2926
"78484",1118.5804
"78485",1727.70185
"78486",1153.44925
"78487",674.47805
"78488",2841.7051
"78489",1486.2818
"78490",1271.4681
"78491",3.1849
"78492",654.1761
"78493",234.0743
"78494",286.3681
"78495",1040.0412
"78496",681.1326
"78497",441.1913
"78498",246.0212
"78499",1187.5758
"78500",1973.5814
"78501",126.045
"78502",330.3357
"78503",53.8259
"78504",658.24765
"78505",340.63815
"78506",680.3776
"78507",3.7627
"78508",531.71845
"78509",1518.21775
"78510",1552.2786
"78511",697.6573
"78512",559.1819
"78513",263.2216
"78514",581.0364
"78515",632.841
"78516",607.2829
"78517",391.0385
"78518",316.214
"78519",10.64195
"78520",253.6496
"78521",2654.2601
"78522",1807.5381
"78523",914.4347
"78524",2618.4127
"78525",1439.9293
"78526",921.1032
"78527",1246.74705
"78528",2156.7213
"78529",963.7458
"78530",855.0186
"78531",1056.3616
"78532",1071.82645
"78533",627.1667
"78534",1371.4363
"78535",578.0347
"78536",1571.6846
"78537",2.61555
"78538",1675.5457
"78539",297.5169
"78540",605.3648
"78541",271.0949
"78542",23.04655
"78543",317.8388
"78544",39.3378
"78545",25.68815
"78546",278.41625
"78547",18.8998
"78548",6.105
"78549",462.072
"78550",675.1636
"78551",431.2659
"78552",613.7227
"78553",408.5974
"78554",424.4008
"78555",621.48805
"78556",724.46415
"78557",955.1131
"78558",369.9098
"78559",612.6114
"78560",4.54165
"78561",1257.986
"78562",3404.3972
"78563",1377.659
"78564",1092.972
"78565",877.9134
"78566",1697.0711
"78567",1445.9586
"78568",885.4591
"78569",1189.3001
"78570",1107.5764
"78571",740.6535
"78572",1293.03655
"78573",652.348
"78574",1323.4616
"78575",5.5434
"78576",909.7879
"78577",179.539
"78578",3579.8391
"78579",102.2159
"78580",2254.5249
"78581",179.6212
"78582",113.2638
"78583",9.2807
"78584",1037.8151
"78585",797.2204
"78586",744.3484
"78587",836.9094
"78588",552.5442
"78589",1581.06335
"78590",559.0778
"78591",1033.6618
"78592",912.8428
"78593",732.334
"78594",17.5901
"78595",0.52505
"78596",11.54505
"78597",1.6243
"78598",100.7888
"78599",0.99215
"78600",1.32
"78601",0.9271
"78602",0.7937
"78603",1.49405
"78604",4.2578
"78605",0.543
"78606",1.6216
"78607",1.4514
"78608",0
"78609",225.9209
"78610",492.6393
"78611",630.6533
"78612",728.2535
"78613",364.6425
"78614",503.5602
"78615",299.389
"78616",526.6955
"78617",469.18555
"78618",5.8862
"78619",319.2361
"78620",2.3501
"78621",320.764
"78622",1.3541
"78623",51.4778
"78624",3.89
"78625",1.5385
"78626",1.3576
"78627",1.6488
"78628",0.0279
"78629",2.8852
"78630",7.2235
"78631",5.9272
"78632",2.3337
"78633",1.5498
"78634",0.67955
"78635",2.7081
"78636",3.0963
"78637",0.1403
"78638",2.5821
"78639",1220.19195
"78640",145.4963
"78641",672.7178
"78642",441.91675
"78643",453.1531
"78644",127.4559
"78645",402.8357
"78646",457.319
"78647",200.1856
"78648",119.3527
"78649",4.4875
"78650",181.3983
"78651",3.6087
"78652",0.8445
"78653",3.81945
"78654",0
"78655",5.3485
"78656",4.32855
"78657",6.5558
"78658",4.20605
"78659",1.15825
"78660",3.0171
"78661",8.0951
"78662",0.0207
"78663",5.09505
"78664",906.8878
"78665",1302.1115
"78666",627.3864
"78667",221.7523
"78668",850.8696
"78669",311.8317
"78670",2408.6429
"78671",960.5482
"78672",265.0493
"78673",935.98195
"78674",4.1918
"78675",587.0787
"78676",58.2433
"78677",430.5488
"78678",84.67825
"78679",29.7931
"78680",231.52835
"78681",375.2469
"78682",44.1171
"78683",114.5421
"78684",191.33125
"78685",151.5069
"78686",160.4224
"78687",20.5387
"78688",0.8095
"78689",128.9308
"78690",219.1617
"78691",979.327
"78692",356.856
"78693",288.6784
"78694",315.045
"78695",379.5918
"78696",758.6103
"78697",1379.027
"78698",662.3238
"78699",462.4716
"78700",127.0256
"78701",431.4418
"78702",377.7689
"78703",453.7139
"78704",1.6159
"78705",856.2115
"78706",63.6569
"78707",531.0451
"78708",940.2159
"78709",1004.9008
"78710",1053.93815
"78711",463.7921
"78712",985.90065
"78713",1147.888
"78714",941.5033
"78715",704.8602
"78716",1094.086
"78717",4.0758
"78718",10.1338
"78719",46.0287
"78720",70.94655
"78721",90.9146
"78722",11.0024
"78723",68.7328
"78724",46.9707
"78725",3.6232
"78726",0.4776
"78727",0
"78728",0
"78729",0
"78730",0
"78731",0
"78732",0
"78733",0
"78734",0
"78735",0
"78736",0
"78737",0.0017
"78738",0
"78739",198.7844
"78740",591.8543
"78741",219.9924
"78742",458.3475
"78743",399.93655
"78744",554.3785
"78745",226.3399
"78746",213.67665
"78747",3.8706
"78748",319.3625
"78749",738.0814
"78750",1728.5348
"78751",698.1243
"78752",1782.7736
"78753",6638.91075
"78754",11469.5415
"78755",3211.3449
"78756",1793.9971
"78757",1520.202
"78758",2392.2023
"78759",2188.1618
"78760",1101.1666
"78761",2903.6424
"78762",11.0833
"78763",2218.1745
"78764",285.18395
"78765",77.6973
"78766",113.82385
"78767",143.1176
"78768",242.8867
"78769",141.9733
"78770",94.8167
"78771",129.50125
"78772",2.90145
"78773",66.1157
"78774",2.2036
"78775",0
"78776",0
"78777",0
"78778",0
"78779",42.4929
"78780",3.8835
"78781",0.1837
"78782",1.0256
"78783",0
"78784",0
"78785",0
"78786",0.0051
"78787",20.7807
"78788",2.06845
"78789",0
"78790",0.6297
"78791",1.5106
"78792",0
"78793",0
"78794",0
"78795",0
"78796",0.259
"78797",262.6131
"78798",0.1686
"78799",0.013
"78800",0
"78801",0
"78802",0
"78803",0
"78804",0
"78805",0
"78806",0
"78807",0
"78808",732.2426
"78809",1000
"78810",1058.0384
"78811",3310.2733
"78812",1000
"78813",801.05925
"78814",20.8063
"78815",5.0633
"78816",380.0052
"78817",514.45215
"78818",2872.8206
"78819",510.4266
"78820",108.7838
"78821",5296.8327
"78822",3561.72375
"78823",792.4528
"78824",1751.2156
"78825",170.0646
"78826",367.3126
"78827",356.0832
"78828",205.9964
"78829",379.8534
"78830",1044.18735
"78831",13562.96435
"78832",2.6692
"78833",1922.0968
"78834",0.2584
"78835",0.2815
"78836",20.9924
"78837",0
"78838",35.7178
"78839",13.5759
"78840",0.17015
"78841",0.2321
"78842",1.2863
"78843",1246.041
"78844",2.3989
"78845",18.67525
"78846",2.3866
"78847",4.80685
"78848",6.6871
"78849",8.33625
"78850",12.7613
"78851",16.886
"78852",0.1077
"78853",1454.5455
"78854",1093.28835
"78855",1022.9205
"78856",999.08995
"78857",1501.9719
"78858",1808.1415
"78859",1381.88175
"78860",1896.8916
"78861",1503.1854
"78862",1413.0241
"78863",1714.42525
"78864",993.9184
"78865",13.08775
"78866",1147.588
"78867",5.4573
"78868",7.8692
"78869",2.69015
"78870",13.0685
"78871",318.6158
"78872",0.8562
"78873",7.29895
"78874",22.49605
"78875",8.6886
"78876",0
"78877",0.3411
"78878",0.0682
"78879",21.8775
"78880",327.3659
"78881",564.96515
"78882",211.614
"78883",315.95825
"78884",233.1096
"78885",92.0689
"78886",150.8755
"78887",190.6891
"78888",146.85725
"78889",176.9097
"78890",220.8824
"78891",286.7228
"78892",103.5064
"78893",1.3924
"78894",94.18765
"78895",0
"78896",0.2942
"78897",0.5096
"78898",1.7878
"78899",310.0728
"78900",138.66895
"78901",2696.1032
"78902",4623.7514
"78903",41.3634
"78904",658.393
"78905",115.2388
"78906",541.6667
"78907",594.1717
"78908",2951.7575
"78909",0.9073
"78910",3.873
"78911",1098.61255
"78912",4.9585
"78913",1.0055
"78914",3424.9175
"78915",1.8143
"78916",313.8762
"78917",1.1019
"78918",334.45395
"78919",3.7581
"78920",13.577
"78921",2.3601
"78922",0.014
"78923",10.3681
"78924",1.3544
"78925",244.9419
"78926",194.3723
"78927",84.5971
"78928",350.9522
"78929",424.2892
"78930",143.9466
"78931",161.5577
"78932",1.6351
"78933",0.52855
"78934",0
"78935",0.6601
"78936",0
"78937",0.3994
"78938",0
"78939",0.37
"78940",0
"78941",0
"78942",0.2244
"78943",0
"78944",0
"78945",2.558
"78946",0.2865
"78947",0
"78948",0
"78949",6.5695
"78950",20.808
"78951",18.34535
"78952",4.9485
"78953",826.4506
"78954",6.54
"78955",10.8761
"78956",80.30005
"78957",34.1965
"78958",4.7626
"78959",3.1098
"78960",0.1458
"78961",10.0462
"78962",45.366
"78963",3.6274
"78964",0.0658
"78965",120.3758
"78966",58.4307
"78967",4.64775
"78968",3.86295
"78969",16.3234
"78970",35.9548
"78971",19.9045
"78972",6.2801
"78973",7.1137
"78974",0.0204
"78975",218.8351
"78976",270.7324
"78977",300.3619
"78978",324.7612
"78979",392.65455
"78980",573.8566
"78981",169.6331
"78982",585.3566
"78983",258.5471
"78984",7.1741
"78985",5.1546
"78986",42.8232
"78987",95.0469
"78988",45.7794
"78989",18.3432
"78990",35.1474
"78991",40.9992
"78992",8.5438
"78993",23.938
"78994",0.374
"78995",870.4903
"78996",721.70465
"78997",1653.95315
"78998",1064.0505
"78999",1021.3706
"79000",1212.5125
"79001",957.1865
"79002",1172.83225
"79003",1405.3571
"79004",1363.00515
"79005",6.1907
"79006",668.2004
"79007",1191.8605
"79008",538.8323
"79009",3813.4349
"79010",791.4484
"79011",903.4965
"79012",470.5499
"79013",1651.7799
"79014",932.3088
"79015",526.6667
"79016",1633.994
"79017",1459.9303
"79018",2299.898
"79019",8.9663
"79020",2012.6567
"79021",9.5908
"79022",8.3238
"79023",6.2486
"79024",7.9455
"79025",0
"79026",3.3503
"79027",31.7063
"79028",1.7589
"79029",0.0303
"79030",3.1603
"79031",1182.136
"79032",2435.7812
"79033",454.9472
"79034",2282.36365
"79035",251.5394
"79036",1292.2009
"79037",639.4558
"79038",294.7103
"79039",357.0537
"79040",396.8198
"79041",126.1466
"79042",434.9715
"79043",594.6526
"79044",1.12105
"79045",178.3296
"79046",22.1325
"79047",178.6319
"79048",224.2507
"79049",389.3005
"79050",569.8804
"79051",48.0054
"79052",794.0239
"79053",15.8586
"79054",645.3325
"79055",292.4473
"79056",153.1463
"79057",387.9699
"79058",858.5913
"79059",308.705
"79060",279.8828
"79061",3.7891
"79062",71.3318
"79063",92.16945
"79064",25.4339
"79065",56.5144
"79066",38.7886
"79067",92.9793
"79068",25.9906
"79069",163.4447
"79070",151.7491
"79071",133.2304
"79072",101.5477
"79073",20.5146
"79074",4.6735
"79075",8.1264
"79076",13680.3483
"79077",1564.7801
"79078",47.3176
"79079",17.17035
"79080",2.749
"79081",2.4658
"79082",0.98255
"79083",0.39465
"79084",0.2319
"79085",0.2386
"79086",7.6648
"79087",0.83355
"79088",0.4447
"79089",0.81455
"79090",1.3486
"79091",0.0364
"79092",450.86485
"79093",670.9736
"79094",680.73005
"79095",807.605
"79096",1260.82745
"79097",3642.5568
"79098",633.4639
"79099",494.67685
"79100",402.2306
"79101",758.6207
"79102",255.1108
"79103",403.9705
"79104",2.55015
"79105",554.8694
"79106",0
"79107",16.91945
"79108",0
"79109",13.3958
"79110",0
"79111",2.7255
"79112",17.1674
"79113",0.9274
"79114",2.1821
"79115",239.9042
"79116",306.0811
"79117",1044.64675
"79118",1752.8211
"79119",393.6797
"79120",694.9975
"79121",454.5749
"79122",298.6966
"79123",1124.4923
"79124",5.54185
"79125",879.8326
"79126",1391.7428
"79127",795.3562
"79128",1048.1172
"79129",924.66445
"79130",731.4172
"79131",1139.84655
"79132",1022.5896
"79133",1234.5133
"79134",1358.227
"79135",17.7337
"79136",1796.2518
"79137",1465.31525
"79138",1470.7096
"79139",526.2267
"79140",1715.3739
"79141",1614.1841
"79142",2215.18375
"79143",1944.67665
"79144",19.443
"79145",1450.48795
"79146",2.0312
"79147",0.3765
"79148",0.9557
"79149",0.70635
"79150",0
"79151",0
"79152",0
"79153",0.2533
"79154",2.1721
"79155",1.123
"79156",0.0612
"79157",0.4223
"79158",11190.7757
"79159",1806.9394
"79160",2490.8742
"79161",4025.8381
"79162",3740.76775
"79163",2755.7611
"79164",915.05865
"79165",3091.6519
"79166",2248.1329
"79167",2773.7705
"79168",1616.4286
"79169",1604.3814
"79170",2121.0938
"79171",3655.1724
"79172",1679.8096
"79173",2155.5218
"79174",9.76
"79175",1172.1848
"79176",0
"79177",0.2744
"79178",0
"79179",0
"79180",0
"79181",0
"79182",0
"79183",0
"79184",0
"79185",0
"79186",0
"79187",0
"79188",0
"79189",0
"79190",0
"79191",0
"79192",0
"79193",0.5831
"79194",0
"79195",0
"79196",0
"79197",0
"79198",0
"79199",0.0174
"79200",2.24515
"79201",19.65975
"79202",88.9154
"79203",1.1942
"79204",19.4993
"79205",646.63215
"79206",255.108
"79207",5.2836
"79208",9.6211
"79209",39.3701
"79210",6.3989
"79211",5.7316
"79212",0.1653
"79213",46.8903
"79214",0
"79215",0
"79216",0
"79217",0
"79218",0
"79219",0
"79220",0
"79221",0
"79222",0
"79223",0.6959
"79224",0
"79225",0
"79226",0
"79227",994.695
"79228",886.0228
"79229",583.2465
"79230",574.1411
"79231",691.5946
"79232",469.2949
"79233",716.4727
"79234",606.6544
"79235",805.3217
"79236",531.086
"79237",6.3372
"79238",27.0121
"79239",12.12905
"79240",23.3962
"79241",18.1773
"79242",75.9397
"79243",80.0125
"79244",58.1048
"79245",29.7505
"79246",0.5006
"79247",110.2315
"79248",765.5461
"79249",74.0908
"79250",751.4876
"79251",1194.9886
"79252",1835.2206
"79253",450.7389
"79254",761.49245
"79255",1267.3432
"79256",739.69375
"79257",21.4979
"79258",779.8111
"79259",0.4073
"79260",0.98085
"79261",6.5898
"79262",0
"79263",171.6102
"79264",0.8146
"79265",0
"79266",0.22045
"79267",0.8795
"79268",55.9441
"79269",106.6521
"79270",179.2098
"79271",43.3765
"79272",46.5257
"79273",340.75825
"79274",189.5172
"79275",226.5589
"79276",243.1785
"79277",226.9889
"79278",218.8702
"79279",287.6344
"79280",2.6239
"79281",30.2483
"79282",0
"79283",179.9597
"79284",0
"79285",0
"79286",15.80485
"79287",0.1364
"79288",0
"79289",0
"79290",0.39455
"79291",4.7424
"79292",0
"79293",0
"79294",0
"79295",1344.8021
"79296",1230.53475
"79297",1912.0621
"79298",1907.45205
"79299",965.63155
"79300",1543.3559
"79301",1430.5227
"79302",1097.6823
"79303",1005.9163
"79304",982.20705
"79305",1098.2239
"79306",1455.78095
"79307",1370.8933
"79308",582.3627
"79309",1387.2176
"79310",8.371
"79311",1205.8932
"79312",1126.8623
"79313",1090.6417
"79314",1277.3877
"79315",1048.2788
"79316",948.85615
"79317",896.35085
"79318",2709.976
"79319",1486.8438
"79320",1672.7414
"79321",847.9468
"79322",693.7744
"79323",1593.0266
"79324",1008.99255
"79325",1072.1805
"79326",4.69155
"79327",1235.2144
"79328",819.9926
"79329",138.0665
"79330",271.4325
"79331",117.8082
"79332",122.7019
"79333",139.50205
"79334",171.8598
"79335",137.94555
"79336",177.8955
"79337",308.2971
"79338",178.6587
"79339",131.7343
"79340",233.234
"79341",0.6317
"79342",0
"79343",240.4222
"79344",5.8144
"79345",0
"79346",5.9666
"79347",145.9814
"79348",0
