,geneSymbol,prob,probSD,SNR,pval_prob,qval_prob,pval_MutSig,qval_MutSig,protLength,uniquePosNdMAF,uniquePosNdMAFtumor,uniquePosNExactMatch,uniquePosNExactMatchtumor,casesN,SNRcorrected,MutSigPass,probPass,tumorType
204,KIF7,0.5,0.351948672,1.420661703,0.026698665,0.07100645,0.9978404,1,1343,33,2,1,1,2,1.420661703,0,0,GBM
205,KRAS,1,0,Inf,0.09919504,0.11519424,0.1270399,1,189,20,1,4,1,2,31.68450717,0,0,GBM
206,LCAT,0.5,0.356498375,1.402530939,0.08119594,0.10439478,0.06582185,1,440,16,2,3,1,2,1.402530939,0,0,GBM
207,NF1,0.052631579,0.036291619,1.450240582,0.039248038,0.07100645,5.70E-07,0.000896177,2839,234,32,4,1,31,1.450240582,1,0,GBM
208,NPC1,0.5,0.340639157,1.467828904,0.028948553,0.07100645,0.3670974,1,1278,58,2,6,1,2,1.467828904,0,0,GBM
209,PIK3CA,0.470588235,0.084669433,5.557947178,1.40E-06,5.03E-05,0,0,1068,85,22,13,6,32,5.557947178,1,1,GBM
210,PKHD1,0.0625,0.06233976,1.002570437,0.0719964,0.099687323,0.5411513,1,4074,194,16,4,1,13,1.002570437,0,0,GBM
211,PTEN,0.204081633,0.042102491,4.847257888,0.038348083,0.07100645,0,0,403,193,65,14,8,95,4.847257888,1,0,GBM
212,PTPN11,0.333333333,0.191849262,1.737475189,0.058647068,0.089320534,0.05811065,1,597,43,4,7,1,6,1.737475189,0,0,GBM
213,RAG1,0.2,0.18294663,1.093214999,0.084345783,0.10470511,0.3689105,1,1043,77,5,4,1,5,1.093214999,0,0,GBM
214,RYR2,0.033333333,0.031561166,1.056150239,0.10939453,0.119339488,0.3090339,1,4967,623,30,4,1,28,1.056150239,0,0,GBM
215,SCN5A,0.25,0.220891898,1.131775325,0.036898155,0.07100645,0.6763005,1,2016,112,4,12,1,4,1.131775325,0,0,GBM
216,SLC2A1,0.5,0.352971087,1.416546617,0.074946253,0.099928337,0.3134436,1,492,18,2,1,1,2,1.416546617,0,0,GBM
217,TMPRSS6,0.166666667,0.149982296,1.111242267,0.11459427,0.12133511,0.006472104,1,811,36,5,3,1,6,1.111242267,0,0,GBM
218,TP53,0.596153846,0.046543741,12.80846441,1.32E-05,0.000238417,1.44E-15,3.89E-12,393,235,50,34,18,86,12.80846441,1,1,GBM
219,TRPV4,0.5,0.248103417,2.015288652,0.00639968,0.046077696,0.3760549,1,871,43,4,2,2,4,2.015288652,0,1,GBM
220,TSC2,0.25,0.212826326,1.174666709,0.039448028,0.07100645,0.5337824,1,1807,63,4,1,1,4,1.174666709,0,0,GBM
221,USH2A,0.1875,0.097921978,1.914789758,0.00139993,0.01679916,0.9999656,1,5202,508,15,5,3,15,1.914789758,0,0,GBM
222,IDH1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,GBM
223,RB1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,GBM
224,RPL5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,GBM
225,PIK3R1,NA,NA,NA,NA,NA,4.11E-15,9.69E-12,NA,NA,NA,NA,NA,NA,NA,1,0,GBM
226,EGFR,NA,NA,NA,NA,NA,7.23E-13,1.51E-09,NA,NA,NA,NA,NA,NA,NA,1,0,GBM
227,KEL,NA,NA,NA,NA,NA,2.90E-06,0.003907386,NA,NA,NA,NA,NA,NA,NA,1,0,GBM
228,ABCA12,0.083333333,0.081306645,1.024926481,0.027448628,0.061880777,0.9495516,1,2595,169,12,3,1,12,1.024926481,0,0,HNSC
229,ABCA1,0.166666667,0.151467445,1.10034646,0.014099295,0.061880777,0.9999942,1,2261,111,6,2,1,6,1.10034646,0,0,HNSC
230,ABCA4,0.111111111,0.109201191,1.017489916,0.02259887,0.061880777,0.8920968,1,2273,131,9,8,1,9,1.017489916,0,0,HNSC
231,AKT1,0.5,0.365547021,1.367813089,0.02159892,0.061880777,0.5398715,1,480,15,2,1,1,2,1.367813089,0,0,HNSC
232,CASP8,0.038461538,0.038568343,0.997230765,0.258687066,0.264703044,0,0,479,68,22,1,1,26,0.997230765,1,0,HNSC
233,CDKN2A,0.058823529,0.032723935,1.797568934,0.897355132,0.897355132,0,0,156,48,26,6,3,50,1.797568934,1,0,HNSC
234,CFI,0.2,0.175303997,1.140875297,0.04699765,0.062663533,0.2120595,1,583,38,5,1,1,5,1.140875297,0,0,HNSC
235,CHST6,0.166666667,0.154180159,1.080986473,0.081945903,0.08863947,1,1,395,29,6,1,1,6,1.080986473,0,0,HNSC
236,COL2A1,0.25,0.222865669,1.121751953,0.013749313,0.061880777,0.8816356,1,1487,76,4,3,1,3,1.121751953,0,0,HNSC
237,COL4A1,0.166666667,0.152188553,1.095132734,0.020148993,0.061880777,0.9993467,1,1669,129,6,1,1,6,1.095132734,0,0,HNSC
238,DHODH,0.25,0.211351412,1.18286411,0.058047098,0.069326263,0.999932,1,395,14,4,1,1,4,1.18286411,0,0,HNSC
239,DNMT3B,0.2,0.179977865,1.111247761,0.03239838,0.061880777,0.3938598,1,853,46,5,2,1,5,1.111247761,0,0,HNSC
240,DYNC2H1,0.090909091,0.087795625,1.035462659,0.01379931,0.061880777,0.8745206,1,4307,182,11,1,1,11,1.035462659,0,0,HNSC
241,FBN1,0.111111111,0.103067787,1.078039169,0.016449178,0.061880777,0.9079383,1,2871,180,9,7,1,9,1.078039169,0,0,HNSC
242,FGFR3,0.166666667,0.149197609,1.117086712,0.04099795,0.061880777,0.8116532,1,806,40,6,5,1,5,1.117086712,0,0,HNSC
243,GAA,0.333333333,0.273792025,1.217469109,0.017449128,0.061880777,0.9681512,1,952,26,3,3,1,3,1.217469109,0,0,HNSC
244,GLB1,0.5,0.249219879,2.006260504,0.00079996,0.011732747,0.5163831,1,677,28,4,5,2,3,2.006260504,0,1,HNSC
245,HRAS,0.833333333,0.107709408,7.736866705,0.002249888,0.024748763,0,0,189,8,4,2,2,11,7.736866705,1,1,HNSC
246,IFT140,0.4,0.210804836,1.897489681,0.003749813,0.03299835,0.9999989,1,1462,53,4,1,1,5,1.897489681,0,0,HNSC
247,KIT,0.2,0.178490613,1.120507105,0.028898555,0.061880777,0.7703729,1,976,77,5,2,1,4,1.120507105,0,0,HNSC
248,KLHL3,0.5,0.35507334,1.408159789,0.01959902,0.061880777,0.9999413,1,587,23,2,1,1,2,1.408159789,0,0,HNSC
249,KMT2D,0.017241379,0.017136811,1.006101946,0.058297085,0.069326263,NA,1,5537,336,58,3,1,54,1.006101946,0,0,HNSC
250,LRRK2,0.047619048,0.046221348,1.030239254,0.045347733,0.062353132,0.603281,1,2527,175,21,2,1,18,1.030239254,0,0,HNSC
251,MAP2K2,0.333333333,0.27235324,1.223900744,0.041947903,0.061880777,0.4212083,1,400,14,3,1,1,3,1.223900744,0,0,HNSC
252,NCF2,0.25,0.210882453,1.185494557,0.04259787,0.061880777,0.3019014,1,526,38,4,1,1,4,1.185494557,0,0,HNSC
253,NOTCH3,0.071428571,0.067419146,1.059470129,0.034298285,0.061880777,0.1353264,1,2321,114,14,4,1,14,1.059470129,0,0,HNSC
254,NSD1,0.026315789,0.026989827,0.975026245,0.07679616,0.086641822,1.19E-10,1.60E-07,2696,145,38,2,1,33,0.975026245,1,0,HNSC
255,PAX6,0.5,0.353333546,1.415093489,0.02559872,0.061880777,0.6976794,1,422,29,2,1,1,2,1.415093489,0,0,HNSC
256,PIK3CA,0.738461538,0.053837355,13.71652701,0,0,0,0,1068,85,23,13,7,64,13.71652701,1,1,HNSC
257,PRF1,0.333333333,0.278417881,1.197241111,0.0299985,0.061880777,0.6362382,1,555,29,3,1,1,3,1.197241111,0,0,HNSC
258,PTEN,0.2,0.180755394,1.106467671,0.070496475,0.081627498,0.007806366,1,403,193,5,14,1,5,1.106467671,0,0,HNSC
259,RAG1,0.166666667,0.147550251,1.129558678,0.031298435,0.061880777,0.4688403,1,1043,77,6,4,1,5,1.129558678,0,0,HNSC
260,RDH12,0.333333333,0.266759243,1.249566198,0.05179741,0.065116744,0.273974,1,316,16,3,2,1,3,1.249566198,0,0,HNSC
261,RUNX2,0.25,0.222171775,1.125255445,0.04359782,0.061880777,0.5229113,1,521,46,4,3,1,4,1.125255445,0,0,HNSC
262,RYR2,0.022727273,0.022441545,1.012732089,0.049097545,0.063538,0.9994008,1,4967,623,43,4,1,34,1.012732089,0,0,HNSC
263,SETBP1,0.111111111,0.106451919,1.043768044,0.03039848,0.061880777,0.9835128,1,1596,120,9,2,1,9,1.043768044,0,0,HNSC
264,SLC4A11,0.166666667,0.15550514,1.071775935,0.03779811,0.061880777,0.9681444,1,891,47,6,1,1,6,1.071775935,0,0,HNSC
265,SMAD4,0.125,0.11570577,1.080326413,0.08259587,0.08863947,0.005331123,1,552,55,8,1,1,7,1.080326413,0,0,HNSC
266,SOS1,0.125,0.123451305,1.01254499,0.033548323,0.061880777,0.8664193,1,1333,77,8,5,1,7,1.01254499,0,0,HNSC
267,TGFBR2,0.090909091,0.08181257,1.111187327,0.09019549,0.094490514,0.001259789,0.5400488,567,46,9,3,1,10,1.111187327,0,0,HNSC
268,TP53,0.439834025,0.032012367,13.7395032,0,0,2.22E-16,3.81E-13,393,235,115,34,27,206,13.7395032,1,1,HNSC
269,NOTCH1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
270,FAT1,NA,NA,NA,NA,NA,1.33E-15,2.09E-12,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
271,NFE2L2,NA,NA,NA,NA,NA,1.18E-07,0.000148822,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
272,NBPF1,NA,NA,NA,NA,NA,6.48E-07,0.000763966,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
273,EPHA2,NA,NA,NA,NA,NA,1.10E-06,0.001218094,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
274,B2M,NA,NA,NA,NA,NA,1.50E-06,0.001572985,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
275,ZNF750,NA,NA,NA,NA,NA,7.22E-06,0.0068052,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
276,FLG,NA,NA,NA,NA,NA,1.40E-05,0.01201582,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
277,AKT3,0.5,0.356155298,1.403881964,0.019699015,0.021926176,0.3865963,1,479,32,2,1,1,2,1.403881964,0,0,KIRC
278,ALK,0.166666667,0.156398403,1.06565453,0.017349133,0.021926176,0.9849063,1,1620,92,6,1,1,6,1.06565453,0,0,KIRC
279,CPS1,0.2,0.182244926,1.097424241,0.015299235,0.021926176,0.5140197,1,1500,150,5,8,1,5,1.097424241,0,0,KIRC
280,PIK3CA,0.5,0.145470293,3.437127889,1.16E-05,6.98E-05,0.2916592,1,1068,85,9,13,4,12,3.437127889,0,1,KIRC
281,PTEN,0.15,0.080487504,1.863643339,0.020098995,0.021926176,0,0,403,193,19,14,3,18,1.863643339,1,0,KIRC
282,SLC37A4,0.333333333,0.266141458,1.252466774,0.029948503,0.029948503,0.2314301,1,429,13,3,2,1,3,1.252466774,0,0,KIRC
283,TG,0.166666667,0.153631385,1.084847775,0.009699515,0.01774197,0.9285544,1,2768,208,6,1,1,6,1.084847775,0,0,KIRC
284,TP53,0.5,0.158178318,3.160989479,1.85E-05,7.41E-05,5.22E-05,0.07034502,393,235,10,34,5,9,3.160989479,0,1,KIRC
285,VHL,0.406926407,0.03299241,12.33393994,1.12E-05,6.98E-05,7.33E-15,1.97E-11,213,94,94,21,21,218,12.33393994,1,1,KIRC
286,BAP1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
287,PBRM1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
288,SETD2,NA,NA,NA,NA,NA,8.66E-15,2.04E-11,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
289,NEFH,NA,NA,NA,NA,NA,4.95E-08,9.34E-05,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
290,BRAF,0.5,0.351022744,1.424409125,0.055647218,0.089035548,0.1723714,1,766,53,2,5,1,2,1.424409125,0,0,KIRP
291,FGFR3,0.75,0.217910354,3.441782301,0.001449928,0.00559972,1,1,806,40,4,5,3,2,3.441782301,0,1,KIRP
292,KRAS,1,0,Inf,0.11539423,0.13187912,0.09901212,1,189,20,1,4,1,2,6.382401763,0,0,KIRP
293,MET,0.666666667,0.156680829,4.254934508,5.00E-05,0.00039998,0.01783127,1,1390,81,7,4,4,9,4.254934508,0,1,KIRP
294,PIK3CA,1,0,Inf,0.002099895,0.00559972,0.3552391,1,1068,85,2,13,2,2,6.382401763,0,1,KIRP
295,TP53,0.5,0.348719953,1.433815289,0.112144393,0.13187912,7.06E-05,0.1480132,393,235,2,34,1,2,1.433815289,0,0,KIRP
296,USH2A,0.2,0.182738593,1.094459559,0.01979901,0.03959802,0.4805603,1,5202,508,5,5,1,5,1.094459559,0,0,KIRP
297,VHL,0.5,0.349368084,1.431155343,0.19899005,0.19899005,0.0258344,1,213,94,2,21,1,2,1.431155343,0,0,KIRP
298,NBPF1,NA,NA,NA,NA,NA,1.37E-07,0.000864506,NA,NA,NA,NA,NA,NA,NA,1,0,KIRP
307,KCNJ2,0.5,0.350374817,1.427043199,0.133343333,0.19239038,0.2508862,1,427,34,2,1,1,2,1.427043199,0,0,LGG
308,PIK3CA,0.222222222,0.096671007,2.298747366,0.137293135,0.19239038,0,0,1068,85,9,13,3,17,2.298747366,1,0,LGG
309,PTEN,0.333333333,0.193599911,1.721763881,0.17619119,0.19239038,6.08E-09,7.65E-06,403,193,6,14,2,6,1.721763881,1,0,LGG
310,PTPN11,0.75,0.212381834,3.53137547,0.01299935,0.081733413,0.01382141,1,597,43,3,7,2,4,3.53137547,0,0,LGG
311,TP53,0.734265734,0.038789072,18.92970632,0.002349883,0.030548473,0,0,393,235,49,34,24,118,18.92970632,1,1,LGG
312,TPM1,0.5,0.355833694,1.405150802,0.19899005,0.19899005,0.07226792,1,284,16,2,2,1,2,1.405150802,0,0,LGG
313,VWF,0.5,0.352242921,1.419474944,0.019499025,0.081733413,0.9339812,1,2813,151,2,1,1,2,1.419474944,0,0,LGG
314,FUBP1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
315,IDH1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
316,CIC,NA,NA,NA,NA,NA,1.22E-15,2.09E-12,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
317,NBPF1,NA,NA,NA,NA,NA,1.68E-11,2.43E-08,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
318,NOTCH1,NA,NA,NA,NA,NA,1.73E-10,2.33E-07,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
319,PIK3R1,NA,NA,NA,NA,NA,7.02E-09,8.28E-06,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
320,IDH2,NA,NA,NA,NA,NA,3.14E-08,3.48E-05,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
321,ARID1A,NA,NA,NA,NA,NA,9.48E-08,9.94E-05,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
322,EGFR,NA,NA,NA,NA,NA,2.76E-07,0.000274176,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
323,TCF12,NA,NA,NA,NA,NA,7.47E-07,0.000670765,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
324,TPTE,NA,NA,NA,NA,NA,2.15E-05,0.0155797,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
325,ABCA4,0.095238095,0.067275367,1.415645875,0.005249738,0.028365248,0.9999978,1,2273,131,20,8,2,11,1.415645875,0,0,LUAD
326,ACVRL1,0.25,0.21141105,1.18253043,0.03119844,0.051824075,0.9519885,1,503,32,4,1,1,4,1.18253043,0,0,LUAD
327,ALPL,0.5,0.355811188,1.40523968,0.016499175,0.04402637,0.9363255,1,524,28,2,3,1,2,1.40523968,0,0,LUAD
328,ATM,0.045454545,0.043885373,1.035756171,0.027448628,0.050505475,2.98E-05,0.008777984,3056,193,21,1,1,19,1.035756171,1,0,LUAD
329,ATP7B,0.090909091,0.089986721,1.010250064,0.03379831,0.051824075,0.9912367,1,1465,62,11,4,1,10,1.010250064,0,0,LUAD
330,BBS12,0.5,0.344546749,1.451181882,0.011349433,0.04402637,0.9918295,1,710,29,2,3,1,2,1.451181882,0,0,LUAD
331,BRAF,0.590909091,0.109157774,5.413348688,3.52E-06,8.09E-05,2.43E-07,0.000127473,766,53,12,5,4,22,5.413348688,1,1,LUAD
332,CDKN2A,0.066666667,0.062688231,1.063463843,0.341332933,0.341332933,1.84E-05,0.005779577,156,48,13,6,1,15,1.063463843,1,0,LUAD
333,COL11A2,0.125,0.120240664,1.039581754,0.01759912,0.04402637,0.9999637,1,1736,95,8,1,1,8,1.039581754,0,0,LUAD
334,COL1A2,0.052631579,0.050996682,1.032058883,0.056147193,0.069601783,0.02628953,1,1366,152,19,6,1,17,1.032058883,0,0,LUAD
335,CPS1,0.025641026,0.02464158,1.040559312,0.105244738,0.112587394,0.9997629,1,1500,150,38,8,1,31,1.040559312,0,0,LUAD
336,CTNNB1,0.416666667,0.138498551,3.00845507,0.000419835,0.004828101,0.000172025,0.03526885,781,61,9,5,2,10,3.00845507,1,1,LUAD
337,CTSD,0.5,0.352445695,1.41865827,0.019699015,0.04402637,0.951231,1,412,14,2,1,1,2,1.41865827,0,0,LUAD
338,DNAH5,0.026315789,0.025957681,1.013795841,0.032698365,0.051824075,0.9934025,1,4624,447,37,1,1,27,1.013795841,0,0,LUAD
339,FGFR2,0.125,0.117711697,1.06191656,0.042297885,0.055591506,0.9917917,1,821,70,8,5,1,7,1.06191656,0,0,LUAD
340,FMO3,0.2,0.178073778,1.12312999,0.038498075,0.055340983,0.9998937,1,532,53,5,2,1,5,1.12312999,0,0,LUAD
341,GALC,0.6,0.224424523,2.673504628,0.005549723,0.028365248,0.8475495,1,685,21,3,2,1,5,2.673504628,0,1,LUAD
342,GBA,0.333333333,0.265730547,1.254403517,0.023098845,0.04619769,0.7410711,1,536,24,3,4,1,3,1.254403517,0,0,LUAD
343,GDF5,0.25,0.208535938,1.198834134,0.03339833,0.051824075,0.01120915,0.7830627,501,28,4,3,1,4,1.198834134,0,0,LUAD
344,GNRHR,0.666666667,0.269073018,2.477642206,0.012499375,0.04402637,0.9997975,1,328,13,2,1,1,3,2.477642206,0,1,LUAD
345,KRAS,0.957894737,0.019414241,49.33979813,0.002699865,0.020698965,0,0,189,20,4,4,2,95,49.33979813,1,1,LUAD
346,MYH7,0.333333333,0.185518344,1.796767512,0.000249988,0.003833142,0.9987056,1,1935,46,6,13,2,6,1.796767512,0,0,LUAD
347,MYO7A,0.142857143,0.13392374,1.066705145,0.012449378,0.04402637,0.999201,1,2215,75,7,2,1,7,1.066705145,0,0,LUAD
348,MYOT,0.2,0.183351077,1.090803516,0.040447978,0.055591506,0.4548591,1,498,22,5,2,1,5,1.090803516,0,0,LUAD
349,NTRK1,0.083333333,0.078787199,1.057701436,0.057497125,0.069601783,0.4597816,1,796,58,11,1,1,11,1.057701436,0,0,LUAD
350,PCCB,0.5,0.358918616,1.393073467,0.01499925,0.04402637,0.9979849,1,539,26,2,1,1,2,1.393073467,0,0,LUAD
351,PIK3CA,0.6875,0.122054751,5.632718065,1.78E-06,8.09E-05,0.007098046,0.6085606,1068,85,8,13,3,16,5.632718065,0,1,LUAD
352,PRNP,0.333333333,0.267585795,1.245706385,0.16719164,0.17090701,0.0190239,1,73,13,3,1,1,3,1.245706385,0,0,LUAD
353,PROS1,0.076923077,0.072106212,1.066802357,0.07819609,0.087067075,0.7433102,1,676,72,13,2,1,12,1.066802357,0,0,LUAD
354,PTEN,0.125,0.119799215,1.043412515,0.070296485,0.08279586,0.01313584,0.8603061,403,193,7,14,1,7,1.043412515,0,0,LUAD
355,RAF1,0.333333333,0.271208404,1.229067124,0.018499075,0.04402637,0.6903226,1,648,27,3,2,1,2,1.229067124,0,0,LUAD
356,RAG1,0.058823529,0.05812802,1.011965125,0.0719964,0.08279586,0.5931517,1,1043,77,17,4,1,15,1.011965125,0,0,LUAD
357,RIT1,0.375,0.175548618,2.136160364,0.00519974,0.028365248,0.000165768,0.03474118,219,21,7,2,2,7,2.136160364,1,1,LUAD
358,RUNX2,0.1,0.091153436,1.097051346,0.079496025,0.087067075,0.7612777,1,521,46,10,3,1,4,1.097051346,0,0,LUAD
359,RYR1,0.019607843,0.019073758,1.028001032,0.04159792,0.055591506,0.08422392,1,5038,306,51,4,1,41,1.028001032,0,0,LUAD
360,RYR2,0.005952381,0.006223097,0.956498189,0.141892905,0.148342583,0.9999987,1,4967,623,165,4,1,91,0.956498189,0,0,LUAD
361,SCN5A,0.1,0.095019307,1.052417696,0.020098995,0.04402637,0.9927229,1,2016,112,10,12,1,10,1.052417696,0,0,LUAD
362,SLC4A1,0.25,0.223048763,1.120831142,0.01739913,0.04402637,0.9999456,1,911,18,4,3,1,3,1.120831142,0,0,LUAD
363,SLC7A9,0.333333333,0.274095514,1.216121085,0.025548723,0.048968385,0.9999998,1,487,25,3,2,1,3,1.216121085,0,0,LUAD
364,SMAD4,0.25,0.158420189,1.578081691,0.006699665,0.030818459,0.06259306,1,552,55,7,1,1,8,1.578081691,0,0,LUAD
365,SOS1,0.076923077,0.075247753,1.022264104,0.037148143,0.05512305,0.6292341,1,1333,77,12,5,1,11,1.022264104,0,0,LUAD
366,STK11,0.090909091,0.063456319,1.43262472,0.046647668,0.059605353,0,0,433,33,17,2,1,21,1.43262472,1,0,LUAD
367,TECTA,0.058823529,0.056383965,1.043266996,0.033698315,0.051824075,0.9954179,1,2155,133,17,1,1,14,1.043266996,0,0,LUAD
368,TGFB1,0.5,0.348741481,1.433726778,0.02139893,0.044743217,0.5352949,1,390,12,2,1,1,2,1.433726778,0,0,LUAD
369,TGFBR2,0.5,0.356366029,1.403051804,0.013699315,0.04402637,0.9999999,1,567,46,2,3,1,2,1.403051804,0,0,LUAD
370,TP53,0.357142857,0.041409814,8.624594483,0.002699865,0.020698965,0,0,393,235,88,34,25,131,8.624594483,1,1,LUAD
371,CD4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
372,HAX1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
373,SNRPN,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
374,SPRR3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
375,NBPF1,NA,NA,NA,NA,NA,1.33E-15,1.05E-12,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
376,IL32,NA,NA,NA,NA,NA,2.66E-15,2.01E-12,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
377,RB1,NA,NA,NA,NA,NA,4.86E-14,3.40E-11,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
378,SMARCA4,NA,NA,NA,NA,NA,1.82E-13,1.22E-10,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
379,COL11A1,NA,NA,NA,NA,NA,1.02E-12,6.61E-10,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
380,ARID1A,NA,NA,NA,NA,NA,2.32E-10,1.46E-07,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
381,EGFR,NA,NA,NA,NA,NA,2.68E-10,1.63E-07,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
382,NF1,NA,NA,NA,NA,NA,4.59E-07,0.000234168,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
383,ELTD1,NA,NA,NA,NA,NA,9.47E-07,0.00044549,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
384,ZEB1,NA,NA,NA,NA,NA,1.03E-06,0.000459586,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
385,KRTAP5-10,NA,NA,NA,NA,NA,1.57E-06,0.000630175,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
386,EMG1,NA,NA,NA,NA,NA,1.87E-06,0.000733364,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
387,RFX5,NA,NA,NA,NA,NA,4.20E-06,0.001553125,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
388,KBTBD6,NA,NA,NA,NA,NA,4.87E-06,0.001767225,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
389,LRRIQ3,NA,NA,NA,NA,NA,7.32E-06,0.002605883,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
390,MGA,NA,NA,NA,NA,NA,1.08E-05,0.003580162,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
391,ADAM23,NA,NA,NA,NA,NA,1.08E-05,0.003580162,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
392,EPHX4,NA,NA,NA,NA,NA,1.33E-05,0.004333858,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
393,OVGP1,NA,NA,NA,NA,NA,1.76E-05,0.005623528,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
394,CTCFL,NA,NA,NA,NA,NA,2.04E-05,0.006192496,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
395,COL25A1,NA,NA,NA,NA,NA,2.16E-05,0.006461911,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
396,GNG2,NA,NA,NA,NA,NA,3.72E-05,0.01080447,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
397,FMO1,NA,NA,NA,NA,NA,4.75E-05,0.01316446,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
398,KLK1,NA,NA,NA,NA,NA,4.97E-05,0.01340199,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
399,PHACTR1,NA,NA,NA,NA,NA,4.97E-05,0.01340199,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
400,RPSA,NA,NA,NA,NA,NA,5.48E-05,0.01456317,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
401,ADCY10,NA,NA,NA,NA,NA,6.77E-05,0.01703609,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
402,ARID2,NA,NA,NA,NA,NA,8.36E-05,0.02047188,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
403,SRGAP3,NA,NA,NA,NA,NA,9.98E-05,0.0232047,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
404,GCNT4,NA,NA,NA,NA,NA,0.000101181,0.0232047,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
405,MICALCL,NA,NA,NA,NA,NA,0.000101686,0.0232047,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
406,KRT79,NA,NA,NA,NA,NA,0.00010211,0.0232047,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
407,TSKS,NA,NA,NA,NA,NA,0.000130175,0.02899448,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
408,ACACA,NA,NA,NA,NA,NA,0.00013552,0.02938134,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
409,FCRL4,NA,NA,NA,NA,NA,0.000191849,0.03891036,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
410,HPGDS,NA,NA,NA,NA,NA,0.000205672,0.04127003,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
411,RALGAPB,NA,NA,NA,NA,NA,0.000215132,0.04271388,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
412,ALPL,0.333333333,0.266808229,1.249336779,0.04559772,0.073225371,1,1,524,28,3,3,1,3,1.249336779,0,0,LUSC
